Series Name,Country Name,Country Code,2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Female headed households (% of households with a female head),Cote d'Ivoire,CIV,..,..,..,..,..,..,..
Female headed households (% of households with a female head),Equatorial Guinea,GNQ,..,..,..,..,..,..,..
Female headed households (% of households with a female head),Eritrea,ERI,..,..,..,..,..,..,..
Female headed households (% of households with a female head),Eswatini,SWZ,..,..,..,..,..,..,..
Female headed households (% of households with a female head),Ethiopia,ETH,..,..,25.4,..,..,..,..
Female headed households (% of households with a female head),Gabon,GAB,..,..,..,..,..,..,..
Female headed households (% of households with a female head),"Gambia, The",GMB,..,..,..,..,..,..,..
Female headed households (% of households with a female head),Ghana,GHA,33.8,..,31.4,..,..,34.8,..
Female headed households (% of households with a female head),Guinea,GIN,..,..,..,..,18.7,..,..
Female headed households (% of households with a female head),Guinea-Bissau,GNB,..,..,..,..,..,..,..
Female headed households (% of households with a female head),Kenya,KEN,32.2,36.1,..,..,..,..,..
Female headed households (% of households with a female head),Lesotho,LSO,35.5,..,..,..,..,..,..
Female headed households (% of households with a female head),Liberia,LBR,..,..,33.1,..,..,..,..
Female headed households (% of households with a female head),Madagascar,MDG,..,..,28.5,..,..,..,..
Female headed households (% of households with a female head),Malawi,MWI,22.4,..,30.6,25.6,..,..,..
Female headed households (% of households with a female head),Mali,MLI,..,5.3,..,..,17.4,..,..
Female headed households (% of households with a female head),Mauritania,MRT,..,..,..,..,..,..,..
Female headed households (% of households with a female head),Mauritius,MUS,..,..,..,..,..,..,..
Female headed households (% of households with a female head),Mozambique,MOZ,..,38,..,..,33.4,..,..
Female headed households (% of households with a female head),Namibia,NAM,..,..,..,..,..,..,..
Female headed households (% of households with a female head),Niger,NER,..,..,..,..,..,..,..
Female headed households (% of households with a female head),Nigeria,NGA,..,14.6,..,..,18,..,..
Female headed households (% of households with a female head),Rwanda,RWA,..,31,..,37.6,..,..,..
Female headed households (% of households with a female head),Sao Tome and Principe,STP,..,..,..,..,..,..,..
Female headed households (% of households with a female head),Senegal,SEN,29.4,30.4,30.6,30.3,32.4,..,..
Female headed households (% of households with a female head),Seychelles,SYC,..,..,..,..,..,..,..
Female headed households (% of households with a female head),Sierra Leone,SLE,..,..,25.1,..,..,..,..
Female headed households (% of households with a female head),Somalia,SOM,..,..,..,..,..,..,..
Female headed households (% of households with a female head),South Africa,ZAF,..,..,42.6,..,..,..,..
Female headed households (% of households with a female head),South Sudan,SSD,..,..,..,..,..,..,..
Female headed households (% of households with a female head),Sudan,SDN,..,..,..,..,..,..,..
Female headed households (% of households with a female head),Tanzania,TZA,..,..,24.5,25.4,..,..,..
Female headed households (% of households with a female head),Togo,TGO,27.5,..,..,27.4,..,..,..
Female headed households (% of households with a female head),Uganda,UGA,..,26.9,31,..,..,28.3,..
Female headed households (% of households with a female head),Zambia,ZMB,26.6,..,..,..,26.8,..,..
Female headed households (% of households with a female head),Zimbabwe,ZWE,..,40.6,..,..,..,..,..
Female headed households (% of households with a female head),Algeria,DZA,..,..,..,..,..,..,..
Female headed households (% of households with a female head),"Egypt, Arab Rep.",EGY,12.9,..,..,..,..,..,..
Female headed households (% of households with a female head),Djibouti,DJI,..,..,..,..,..,..,..
Female headed households (% of households with a female head),Libya,LBY,..,..,..,..,..,..,..
Female headed households (% of households with a female head),Tunisia,TUN,..,..,..,..,..,..,..
Female migrants (% of international migrant stock),Angola,AGO,..,51.81183148,..,..,..,48.9574729,..
Female migrants (% of international migrant stock),Benin,BEN,..,53.02661323,..,..,..,52.93838692,..
Female migrants (% of international migrant stock),Botswana,BWA,..,43.09079289,..,..,..,43.08745343,..
Female migrants (% of international migrant stock),Burkina Faso,BFA,..,52.41387531,..,..,..,52.41376622,..
Female migrants (% of international migrant stock),Burundi,BDI,..,50.72978848,..,..,..,50.73080014,..
Female migrants (% of international migrant stock),Cabo Verde,CPV,..,49.4304476,..,..,..,49.42543412,..
Female migrants (% of international migrant stock),Cameroon,CMR,..,50.56300236,..,..,..,50.52779162,..
Female migrants (% of international migrant stock),Central African Republic,CAF,..,47.10287017,..,..,..,47.04409315,..
Female migrants (% of international migrant stock),Chad,TCD,..,53.82124685,..,..,..,53.8617418,..
Female migrants (% of international migrant stock),Comoros,COM,..,51.64476304,..,..,..,51.63947537,..
Female migrants (% of international migrant stock),"Congo, Dem. Rep.",COD,..,51.35695677,..,..,..,51.86365273,..
Female migrants (% of international migrant stock),"Congo, Rep.",COG,..,45.20866761,..,..,..,45.23377314,..
Female migrants (% of international migrant stock),Cote d'Ivoire,CIV,..,44.6254919,..,..,..,44.62546403,..
Female migrants (% of international migrant stock),Equatorial Guinea,GNQ,..,22.9396358,..,..,..,22.93941138,..
Female migrants (% of international migrant stock),Eritrea,ERI,..,44.5894235,..,..,..,44.58729271,..
Female migrants (% of international migrant stock),Eswatini,SWZ,..,48.60595945,..,..,..,48.67842773,..
Female migrants (% of international migrant stock),Ethiopia,ETH,..,49.08853158,..,..,..,49.08852805,..
Female migrants (% of international migrant stock),Gabon,GAB,..,35.62423749,..,..,..,35.65448169,..
Female migrants (% of international migrant stock),"Gambia, The",GMB,..,47.28316194,..,..,..,47.28466245,..
Female migrants (% of international migrant stock),Ghana,GHA,..,46.7078487,..,..,..,46.60782381,..
Female migrants (% of international migrant stock),Guinea,GIN,..,41.40173753,..,..,..,41.40100463,..
Female migrants (% of international migrant stock),Guinea-Bissau,GNB,..,51.52464962,..,..,..,51.73874276,..
Female migrants (% of international migrant stock),Kenya,KEN,..,50.04738722,..,..,..,50.01014496,..
Female migrants (% of international migrant stock),Lesotho,LSO,..,45.86122946,..,..,..,45.8573903,..
Female migrants (% of international migrant stock),Liberia,LBR,..,42.97805395,..,..,..,42.97708792,..
Female migrants (% of international migrant stock),Madagascar,MDG,..,43.03975058,..,..,..,43.04402588,..
Female migrants (% of international migrant stock),Malawi,MWI,..,52.36616367,..,..,..,52.37995251,..
Female migrants (% of international migrant stock),Mali,MLI,..,49.29465594,..,..,..,49.29244175,..
Female migrants (% of international migrant stock),Mauritania,MRT,..,43.51914117,..,..,..,43.48361438,..
Female migrants (% of international migrant stock),Mauritius,MUS,..,44.6143082,..,..,..,44.61159832,..
Female migrants (% of international migrant stock),Mozambique,MOZ,..,51.67405234,..,..,..,51.67376332,..
Female migrants (% of international migrant stock),Namibia,NAM,..,46.13257494,..,..,..,46.13475144,..
Female migrants (% of international migrant stock),Niger,NER,..,52.60239211,..,..,..,52.60214644,..
Female migrants (% of international migrant stock),Nigeria,NGA,..,45.13562085,..,..,..,45.13557698,..
Female migrants (% of international migrant stock),Rwanda,RWA,..,50.19362787,..,..,..,50.00907522,..
Female migrants (% of international migrant stock),Sao Tome and Principe,STP,..,50,..,..,..,50.09199632,..
Female migrants (% of international migrant stock),Senegal,SEN,..,46.94029179,..,..,..,46.95664495,..
Female migrants (% of international migrant stock),Seychelles,SYC,..,29.9976546,..,..,..,29.99381092,..
Female migrants (% of international migrant stock),Sierra Leone,SLE,..,43.77433561,..,..,..,43.45137304,..
Female migrants (% of international migrant stock),Somalia,SOM,..,47.34325445,..,..,..,47.85444361,..
Female migrants (% of international migrant stock),South Africa,ZAF,..,44.39953939,..,..,..,44.36033233,..
Female migrants (% of international migrant stock),South Sudan,SSD,..,48.94707163,..,..,..,48.97163891,..
Female migrants (% of international migrant stock),Sudan,SDN,..,49.73836586,..,..,..,50.35933519,..
Female migrants (% of international migrant stock),Tanzania,TZA,..,50.43334451,..,..,..,50.62042634,..
Female migrants (% of international migrant stock),Togo,TGO,..,49.69428662,..,..,..,49.38561736,..
Female migrants (% of international migrant stock),Uganda,UGA,..,51.14459424,..,..,..,51.75663691,..
Female migrants (% of international migrant stock),Zambia,ZMB,..,49.54771511,..,..,..,49.42819047,..
Female migrants (% of international migrant stock),Zimbabwe,ZWE,..,43.65464615,..,..,..,43.18589106,..
Female migrants (% of international migrant stock),Algeria,DZA,..,47.16648641,..,..,..,47.16611462,..
Female migrants (% of international migrant stock),"Egypt, Arab Rep.",EGY,..,41.34362249,..,..,..,46.2262897,..
Female migrants (% of international migrant stock),Djibouti,DJI,..,47.4139082,..,..,..,47.41332224,..
Female migrants (% of international migrant stock),Libya,LBY,..,28.78741509,..,..,..,28.78738622,..
Female migrants (% of international migrant stock),Tunisia,TUN,..,48.25408618,..,..,..,48.23078931,..
GDP (current US$),Angola,AGO,1.45712E+11,1.16194E+11,1.01124E+11,1.22124E+11,1.01353E+11,88815697793,..
GDP (current US$),Benin,BEN,13284528654,11388160958,11821066153,12701656931,14250985959,14390709095,..
GDP (current US$),Botswana,BWA,16250781587,14420593484,15646354089,17405588070,18663265549,18340480936,..
GDP (current US$),Burkina Faso,BFA,13943016924,11832159276,12833363370,14106956830,16059910871,15990803570,..
GDP (current US$),Burundi,BDI,2705783272,3104394858,2959640987,3172292379,3036931818,3012334882,..
GDP (current US$),Cabo Verde,CPV,1859898513,1596800287,1662998678,1769787215,1966983317,1981845740,..
GDP (current US$),Cameroon,CMR,34989493826,30928653814,32643697596,35009262788,38694156863,39007354359,..
GDP (current US$),Central African Republic,CAF,1894813505,1695825708,1825018191,2072350151,2220978978,2220307369,..
GDP (current US$),Chad,TCD,13940768066,10950392220,10097778354,10000395242,11239167048,11314951343,..
GDP (current US$),Comoros,COM,1149587652,966029542,1012835518,1077439663,1178530758,1165839927,..
GDP (current US$),"Congo, Dem. Rep.",COD,35909040266,37917704900,37134799975,38019265626,46831342213,50400746171,..
GDP (current US$),"Congo, Rep.",COG,17783526318,11953249530,10335424288,11198674674,13518403447,12267392147,..
GDP (current US$),Cote d'Ivoire,CIV,35363533866,45814637971,47964234560,51588158718,58011466451,58539424930,..
GDP (current US$),Equatorial Guinea,GNQ,21765454404,13185496836,11240809132,12200914930,13278488567,11026774945,..
GDP (current US$),Eritrea,ERI,..,..,..,..,..,..,..
GDP (current US$),Eswatini,SWZ,4422304975,4062660890,3816018485,4402973000,4665424249,4471598727,..
GDP (current US$),Ethiopia,ETH,55612228234,64589334979,74296618481,81770791971,84269348327,95912590628,..
GDP (current US$),Gabon,GAB,18203968002,14383107714,14023890620,14929488771,16862282414,16874450215,..
GDP (current US$),"Gambia, The",GMB,1229460602,1378176868,1484579844,1504909753,1670670669,1826073740,..
GDP (current US$),Ghana,GHA,53660342160,48564863888,55009730600,58998132330,65556464048,66983634224,..
GDP (current US$),Guinea,GIN,8778473615,8794202444,8595955581,10324668267,10907214994,12296665331,..
GDP (current US$),Guinea-Bissau,GNB,1054915645,1048229629,1179004941,1350177128,1458868242,1339449165,..
GDP (current US$),Kenya,KEN,61448046802,64007750169,69188755364,78965004656,87778582964,95503088538,..
GDP (current US$),Lesotho,LSO,2499803984,2372280103,2165408359,2405289384,2575892262,2376328637,..
GDP (current US$),Liberia,LBR,3144000000,3177000000,3277826000,3285455000,3264000000,3070518100,..
GDP (current US$),Madagascar,MDG,12522959157,11323023787,11848615018,13176313233,13853433948,14114631281,..
GDP (current US$),Malawi,MWI,6047813437,6373212641,5433040160,6303292264,6917301909,7666704427,..
GDP (current US$),Mali,MLI,14364859446,13104802016,14025944550,15365627045,17070758732,17279566719,..
GDP (current US$),Mauritania,MRT,6592537782,6166857629,6398744505,6758390729,7049169771,7600656944,..
GDP (current US$),Mauritius,MUS,12803445934,11692287066,12232463656,13259351418,14181951059,14048430519,..
GDP (current US$),Mozambique,MOZ,17716084108,15950969019,11936999283,13219084261,14845870051,15291448212,..
GDP (current US$),Namibia,NAM,12356482989,11272143473,10665634688,12741746524,13454211344,12366528259,..
GDP (current US$),Niger,NER,10862944204,9685577941,10355006770,11189541083,12846952857,12911689659,..
GDP (current US$),Nigeria,NGA,5.46676E+11,4.86803E+11,4.0465E+11,3.75746E+11,3.9719E+11,4.4812E+11,..
GDP (current US$),Rwanda,RWA,8246166341,8545441361,8697268916,9253098954,9635951160,10354417725,..
GDP (current US$),Sao Tome and Principe,STP,346527949.8,316065369.9,345495358.4,375614556.4,412261829.6,418637389,..
GDP (current US$),Senegal,SEN,19797254643,17774766636,19040312815,20996564752,23236007428,23578084052,..
GDP (current US$),Seychelles,SYC,1343007845,1377495054,1426651769,1524486800,1586009000,1703387387,..
GDP (current US$),Sierra Leone,SLE,5015157816,4218723875,3674794530,3739577973,4085114794,4121733705,..
GDP (current US$),Somalia,SOM,..,..,..,..,..,..,..
GDP (current US$),South Africa,ZAF,3.50905E+11,3.17621E+11,2.96357E+11,3.49554E+11,3.68289E+11,3.51432E+11,..
GDP (current US$),South Sudan,SSD,13962212847,11997800760,..,..,..,..,..
GDP (current US$),Sudan,SDN,64941713057,74294508240,51772232495,45021077955,33128480499,30513456085,..
GDP (current US$),Tanzania,TZA,49964788814,47378599025,49774021003,53320625959,58001200572,63177068175,..
GDP (current US$),Togo,TGO,4574986537,4180866177,4486979198,4819949975,5364369026,5490272413,..
GDP (current US$),Uganda,UGA,32472363452,32248116584,29078719934,30756466548,32916147253,35165157017,..
GDP (current US$),Zambia,ZMB,27150728124,21243339048,20954754378,25868165345,26312140829,23309773923,..
GDP (current US$),Zimbabwe,ZWE,19495519600,19963120600,20548678100,22040902300,24311560500,21440758800,..
GDP (current US$),Algeria,DZA,2.1386E+11,1.66361E+11,1.59995E+11,1.70163E+11,1.75406E+11,1.71091E+11,..
GDP (current US$),"Egypt, Arab Rep.",EGY,3.05595E+11,3.29367E+11,3.32442E+11,2.35734E+11,2.49713E+11,3.03092E+11,..
GDP (current US$),Djibouti,DJI,2214681574,2430287967,2603554907,2751461056,3012820410,3324634256,..
GDP (current US$),Libya,LBY,41142722414,27842131480,26197143268,37883243650,52607888718,52091152228,..
GDP (current US$),Tunisia,TUN,47632326088,43173480832,41801210428,39802430355,39770297329,38796687568,..
GDP growth (annual %),Angola,AGO,4.822627568,0.943571561,-2.580049644,-0.147212941,-2.003629727,-0.624644318,..
GDP growth (annual %),Benin,BEN,6.357679098,1.77815106,3.339673426,5.671555469,6.697259461,6.865687335,..
GDP growth (annual %),Botswana,BWA,4.149262255,-1.697935427,4.303767448,2.903997732,4.478836553,2.966125648,..
GDP growth (annual %),Burkina Faso,BFA,4.326845615,3.921228794,5.957976708,6.203489411,6.731235608,5.699434934,..
GDP growth (annual %),Burundi,BDI,4.240651644,-3.900003086,-0.600020001,0.500009999,1.609933082,1.842476677,..
GDP growth (annual %),Cabo Verde,CPV,0.611212666,1.006863707,4.705791487,3.702039209,4.531161683,5.66775246,..
GDP growth (annual %),Cameroon,CMR,5.884059327,5.651463744,4.648481551,3.549087318,4.062486841,3.720711422,..
GDP growth (annual %),Central African Republic,CAF,0.081070515,4.33712103,4.750316841,4.527278213,3.789443593,2.970275648,..
GDP growth (annual %),Chad,TCD,6.899985045,2.767675685,-6.255527085,-2.988695986,2.3740378,3.247181917,..
GDP growth (annual %),Comoros,COM,2.100006438,1.116140583,3.320680025,3.815702113,3.430764136,1.986109517,..
GDP growth (annual %),"Congo, Dem. Rep.",COD,9.470288097,6.91618781,2.399379098,3.726947653,5.8211211,4.384528881,..
GDP growth (annual %),"Congo, Rep.",COG,5.955207467,-3.235257871,-10.19038534,-4.63308756,-6.204007024,-3.544130306,..
GDP growth (annual %),Cote d'Ivoire,CIV,8.79407739,8.84285995,7.179207824,7.359638088,6.89028432,6.231709513,..
GDP growth (annual %),Equatorial Guinea,GNQ,0.415066302,-9.110041149,-8.816417232,-5.667502957,-6.356339113,-5.576308454,..
GDP growth (annual %),Eritrea,ERI,..,..,..,..,..,..,..
GDP growth (annual %),Eswatini,SWZ,0.913196495,2.203324126,1.100718394,2.026570236,2.371609694,2.243919525,..
GDP growth (annual %),Ethiopia,ETH,10.25749296,10.39246302,9.433482658,9.564189643,6.816147797,8.364085699,..
GDP growth (annual %),Gabon,GAB,4.314964441,3.878899395,2.091442208,0.472642031,0.842950946,3.944946204,..
GDP growth (annual %),"Gambia, The",GMB,-1.407382495,4.058073804,1.943359655,4.822611249,7.234890333,6.056765744,..
GDP growth (annual %),Ghana,GHA,2.897438837,2.178206744,3.447792991,8.143446549,6.263480732,6.478394805,..
GDP growth (annual %),Guinea,GIN,3.707451613,3.81494989,10.82880684,10.29990722,6.199774687,5.6,..
GDP growth (annual %),Guinea-Bissau,GNB,0.964560751,6.134082941,6.262805638,5.919176626,3.799999998,4.600094045,..
GDP growth (annual %),Kenya,KEN,5.357125644,5.718507131,5.8789493,4.805696525,6.318450702,5.365748965,..
GDP growth (annual %),Lesotho,LSO,2.883968791,2.650143853,5.047083482,-1.321685253,-0.452672993,-0.805720589,..
GDP growth (annual %),Liberia,LBR,0.701143912,0,-1.599584075,2.468626095,1.222551313,-2.278245125,..
GDP growth (annual %),Madagascar,MDG,3.339202244,3.132295888,3.993146085,3.933316171,4.564782759,4.851,..
GDP growth (annual %),Malawi,MWI,5.700000004,2.799999999,2.484040626,4.000030517,3.17000322,4.369238991,..
GDP growth (annual %),Mali,MLI,7.084683881,6.171800024,5.852299199,5.305456084,4.746484327,4.751341534,..
GDP growth (annual %),Mauritania,MRT,4.274823271,5.376339237,1.260909224,3.497175006,2.115267637,5.931442089,..
GDP growth (annual %),Mauritius,MUS,3.744575773,3.55307173,3.837932629,3.814152115,3.759677231,3.014762911,..
GDP growth (annual %),Mozambique,MOZ,7.398512797,6.72327878,3.824214319,3.741317593,3.44381384,2.283597203,..
GDP growth (annual %),Namibia,NAM,5.757787293,4.526767116,-0.280709919,-0.256271148,0.698369455,-1.134096127,..
GDP growth (annual %),Niger,NER,6.642136654,4.392648832,5.709274187,4.999097165,7.219172668,5.90279179,..
GDP growth (annual %),Nigeria,NGA,6.309718656,2.652693295,-1.61686895,0.80588662,1.922757342,2.208429277,..
GDP growth (annual %),Rwanda,RWA,6.167166701,8.856844355,5.970744298,3.976289694,8.579424541,9.428675224,..
GDP growth (annual %),Sao Tome and Principe,STP,6.5499331,3.911339748,4.164766921,3.848982387,2.945267908,1.301623446,..
GDP growth (annual %),Senegal,SEN,6.613500103,6.367043651,6.356068572,7.407486186,6.379556584,5.271192358,..
GDP growth (annual %),Seychelles,SYC,4.504785244,4.937385619,4.562623278,4.375995958,3.753541193,5.312514161,..
GDP growth (annual %),Sierra Leone,SLE,4.556772366,-20.59877072,6.055474029,4.211182649,3.446162621,5.507686458,..
GDP growth (annual %),Somalia,SOM,..,..,..,..,..,..,..
GDP growth (annual %),South Africa,ZAF,1.846991604,1.193732801,0.39908793,1.414512626,0.78705557,0.152583317,..
GDP growth (annual %),South Sudan,SSD,3.373648477,-10.79336463,..,..,..,..,..
GDP growth (annual %),Sudan,SDN,2.679425668,4.906041879,4.699976039,0.767861504,-2.289949359,-2.503537273,..
GDP growth (annual %),Tanzania,TZA,6.732461868,6.160628774,6.867116196,6.785680114,5.444967632,5.791371376,..
GDP growth (annual %),Togo,TGO,5.920588571,5.742868453,5.559079306,4.357413915,4.931155222,5.338669812,..
GDP growth (annual %),Uganda,UGA,5.106307324,5.187859863,4.781000291,3.809129029,6.162619139,6.803326813,..
GDP growth (annual %),Zambia,ZMB,4.697992363,2.920375112,3.776679146,3.504336096,4.034378235,1.441784548,..
GDP growth (annual %),Zimbabwe,ZWE,2.376929327,1.779872703,0.755869251,4.704035391,4.829673591,-8.100000199,..
GDP growth (annual %),Algeria,DZA,3.8,3.7,3.2,1.3,1.2,0.8,..
GDP growth (annual %),"Egypt, Arab Rep.",EGY,2.915911879,4.372019079,4.346643453,4.181221001,5.314121037,5.557683888,..
GDP growth (annual %),Djibouti,DJI,7.061543242,7.696085576,6.652650372,5.403099843,8.407662666,7.770497257,..
GDP growth (annual %),Libya,LBY,-24.00000003,-8.862039363,-2.79546889,26.68090263,15.13279989,2.535953478,..
GDP growth (annual %),Tunisia,TUN,2.971398345,1.194541753,1.159600975,1.916928327,2.664453323,1.043045338,..
"Government expenditure on education, total (% of GDP)",Angola,AGO,..,..,..,..,..,..,..
"Government expenditure on education, total (% of GDP)",Benin,BEN,3.161789894,3.17298007,2.899100065,3.535589933,2.933969975,..,..
"Government expenditure on education, total (% of GDP)",Botswana,BWA,..,..,..,..,..,..,..
"Government expenditure on education, total (% of GDP)",Burkina Faso,BFA,4.053299904,3.67008996,..,5.603469849,5.383790016,..,..
"Government expenditure on education, total (% of GDP)",Burundi,BDI,6.784520149,6.370540142,4.691999912,4.762020111,5.078649998,..,..
"Government expenditure on education, total (% of GDP)",Cabo Verde,CPV,4.963870049,5.266910076,5.288790226,5.181749821,..,..,..
"Government expenditure on education, total (% of GDP)",Cameroon,CMR,2.687129974,2.768049955,2.654230118,3.154819965,3.131200075,..,..
"Government expenditure on education, total (% of GDP)",Central African Republic,CAF,..,..,..,..,..,..,..
"Government expenditure on education, total (% of GDP)",Chad,TCD,..,..,..,2.454819918,..,..,..
"Government expenditure on education, total (% of GDP)",Comoros,COM,2.744729996,2.545059919,..,..,..,..,..
"Government expenditure on education, total (% of GDP)","Congo, Dem. Rep.",COD,1.951429963,2.170439959,2.118690014,1.454949975,..,..,..
"Government expenditure on education, total (% of GDP)","Congo, Rep.",COG,4.017199993,4.561470032,..,5.46505022,3.511049986,..,..
"Government expenditure on education, total (% of GDP)",Cote d'Ivoire,CIV,4.577429771,3.494159937,3.97232008,3.80347991,3.256030083,..,..
"Government expenditure on education, total (% of GDP)",Equatorial Guinea,GNQ,..,..,..,..,..,..,..
"Government expenditure on education, total (% of GDP)",Eritrea,ERI,..,..,..,..,..,..,..
"Government expenditure on education, total (% of GDP)",Eswatini,SWZ,7.070320129,..,..,..,..,..,..
"Government expenditure on education, total (% of GDP)",Ethiopia,ETH,4.602019787,4.737919807,..,..,..,..,..
"Government expenditure on education, total (% of GDP)",Gabon,GAB,2.666670084,..,..,..,..,..,..
"Government expenditure on education, total (% of GDP)","Gambia, The",GMB,2.230940104,2.160029888,2.024430037,..,2.420300007,..,..
"Government expenditure on education, total (% of GDP)",Ghana,GHA,4.491819859,4.510890007,4.486830235,3.617980003,3.989439964,..,..
"Government expenditure on education, total (% of GDP)",Guinea,GIN,2.422810078,2.517139912,2.544559956,2.31765008,2.315939903,..,..
"Government expenditure on education, total (% of GDP)",Guinea-Bissau,GNB,..,..,..,..,..,..,..
"Government expenditure on education, total (% of GDP)",Kenya,KEN,5.280210018,5.271339893,5.362669945,5.366680145,5.306250095,..,..
"Government expenditure on education, total (% of GDP)",Lesotho,LSO,..,..,..,7.963319778,6.985189915,..,..
"Government expenditure on education, total (% of GDP)",Liberia,LBR,2.279099941,..,..,2.76128006,2.584120035,..,..
"Government expenditure on education, total (% of GDP)",Madagascar,MDG,2.381230116,2.210119963,2.687190056,..,2.825489998,..,..
"Government expenditure on education, total (% of GDP)",Malawi,MWI,4.839839935,5.608660221,4.748569965,4.031330109,4.714839935,..,..
"Government expenditure on education, total (% of GDP)",Mali,MLI,3.648070097,3.801500082,3.096090078,3.787309885,..,..,..
"Government expenditure on education, total (% of GDP)",Mauritania,MRT,..,..,1.944059968,..,..,1.89546001,..
"Government expenditure on education, total (% of GDP)",Mauritius,MUS,4.916950226,4.886670113,5.013599873,5.02312994,4.834589958,4.719349861,..
"Government expenditure on education, total (% of GDP)",Mozambique,MOZ,..,..,5.865039825,5.505559921,5.499849796,..,..
"Government expenditure on education, total (% of GDP)",Namibia,NAM,..,..,..,..,..,..,..
"Government expenditure on education, total (% of GDP)",Niger,NER,5.127449989,4.494679928,2.990449905,2.581650019,3.547209978,..,..
"Government expenditure on education, total (% of GDP)",Nigeria,NGA,..,..,..,..,..,..,..
"Government expenditure on education, total (% of GDP)",Rwanda,RWA,4.179780006,3.632339954,3.419300079,3.110830069,3.073750019,..,..
"Government expenditure on education, total (% of GDP)",Sao Tome and Principe,STP,3.74883008,3.864500046,5.173069954,5.084159851,5.149069786,..,..
"Government expenditure on education, total (% of GDP)",Senegal,SEN,5.720210075,5.45637989,5.113090038,4.624969959,4.833280087,..,..
"Government expenditure on education, total (% of GDP)",Seychelles,SYC,4.083680153,..,4.421020031,..,..,..,..
"Government expenditure on education, total (% of GDP)",Sierra Leone,SLE,2.662919998,..,3.060230017,4.635769844,6.989630222,7.702280045,..
"Government expenditure on education, total (% of GDP)",Somalia,SOM,..,..,..,..,..,..,..
"Government expenditure on education, total (% of GDP)",South Africa,ZAF,..,5.956190109,5.942850113,6.113059998,6.158989906,6.505050182,..
"Government expenditure on education, total (% of GDP)",South Sudan,SSD,1.232460022,1.465559959,1.543900013,..,..,..,..
"Government expenditure on education, total (% of GDP)",Sudan,SDN,..,..,..,..,..,..,..
"Government expenditure on education, total (% of GDP)",Tanzania,TZA,3.384880066,..,..,4.430510044,3.696439981,..,..
"Government expenditure on education, total (% of GDP)",Togo,TGO,4.78455019,5.10860014,4.955580235,4.989759922,5.369569778,..,..
"Government expenditure on education, total (% of GDP)",Uganda,UGA,1.93035996,2.340490103,2.155359983,2.272049904,2.130520105,..,..
"Government expenditure on education, total (% of GDP)",Zambia,ZMB,..,4.62432003,3.747920036,3.729650021,4.618090153,..,..
"Government expenditure on education, total (% of GDP)",Zimbabwe,ZWE,6.13835001,..,..,5.818779945,5.871349812,..,..
"Government expenditure on education, total (% of GDP)",Algeria,DZA,..,..,..,..,..,..,..
"Government expenditure on education, total (% of GDP)","Egypt, Arab Rep.",EGY,..,..,..,..,..,..,..
"Government expenditure on education, total (% of GDP)",Djibouti,DJI,..,3.590240002,3.924390078,3.748559952,3.627739906,..,..
"Government expenditure on education, total (% of GDP)",Libya,LBY,..,..,..,..,..,..,..
"Government expenditure on education, total (% of GDP)",Tunisia,TUN,..,6.596010208,..,..,..,..,..
Human Capital Index (HCI) (scale 0-1),Angola,AGO,..,..,..,0.361,..,..,..
Human Capital Index (HCI) (scale 0-1),Benin,BEN,..,..,..,0.406,..,..,..
Human Capital Index (HCI) (scale 0-1),Botswana,BWA,..,..,..,0.424,..,..,..
Human Capital Index (HCI) (scale 0-1),Burkina Faso,BFA,..,..,..,0.369,..,..,..
Human Capital Index (HCI) (scale 0-1),Burundi,BDI,..,..,..,0.38,..,..,..
Human Capital Index (HCI) (scale 0-1),Cabo Verde,CPV,..,..,..,..,..,..,..
Human Capital Index (HCI) (scale 0-1),Cameroon,CMR,..,..,..,0.394,..,..,..
Human Capital Index (HCI) (scale 0-1),Central African Republic,CAF,..,..,..,..,..,..,..
Human Capital Index (HCI) (scale 0-1),Chad,TCD,..,..,..,0.293,..,..,..
Human Capital Index (HCI) (scale 0-1),Comoros,COM,..,..,..,0.409,..,..,..
Human Capital Index (HCI) (scale 0-1),"Congo, Dem. Rep.",COD,..,..,..,0.369,..,..,..
Human Capital Index (HCI) (scale 0-1),"Congo, Rep.",COG,..,..,..,0.42,..,..,..
Human Capital Index (HCI) (scale 0-1),Cote d'Ivoire,CIV,..,..,..,0.353,..,..,..
Human Capital Index (HCI) (scale 0-1),Equatorial Guinea,GNQ,..,..,..,..,..,..,..
Human Capital Index (HCI) (scale 0-1),Eritrea,ERI,..,..,..,..,..,..,..
Human Capital Index (HCI) (scale 0-1),Eswatini,SWZ,..,..,..,0.409,..,..,..
Human Capital Index (HCI) (scale 0-1),Ethiopia,ETH,..,..,..,0.385,..,..,..
Human Capital Index (HCI) (scale 0-1),Gabon,GAB,..,..,..,0.453,..,..,..
Human Capital Index (HCI) (scale 0-1),"Gambia, The",GMB,..,..,..,0.397,..,..,..
Human Capital Index (HCI) (scale 0-1),Ghana,GHA,..,..,..,0.439,..,..,..
Human Capital Index (HCI) (scale 0-1),Guinea,GIN,..,..,..,0.374,..,..,..
Human Capital Index (HCI) (scale 0-1),Guinea-Bissau,GNB,..,..,..,..,..,..,..
Human Capital Index (HCI) (scale 0-1),Kenya,KEN,..,..,..,0.518,..,..,..
Human Capital Index (HCI) (scale 0-1),Lesotho,LSO,..,..,..,0.371,..,..,..
