Series Name,Country Name,Country Code,2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
"Employment to population ratio, 15+, male (%) (national estimate)",Cabo Verde,CPV,..,47.00880051,..,58.5,54.59000015,57.59000015,..
"Employment to population ratio, 15+, male (%) (national estimate)",Cameroon,CMR,75.12840271,..,..,..,..,..,..
"Employment to population ratio, 15+, male (%) (national estimate)",Central African Republic,CAF,..,..,..,..,..,..,..
"Employment to population ratio, 15+, male (%) (national estimate)",Chad,TCD,..,..,..,..,71.64510345,..,..
"Employment to population ratio, 15+, male (%) (national estimate)",Comoros,COM,53.20410156,..,..,..,..,..,..
"Employment to population ratio, 15+, male (%) (national estimate)","Congo, Dem. Rep.",COD,..,..,..,..,..,..,..
"Employment to population ratio, 15+, male (%) (national estimate)","Congo, Rep.",COG,..,..,..,..,..,..,..
"Employment to population ratio, 15+, male (%) (national estimate)",Cote d'Ivoire,CIV,..,..,69.28939819,63.77709961,..,..,..
"Employment to population ratio, 15+, male (%) (national estimate)",Equatorial Guinea,GNQ,..,..,..,..,..,..,..
"Employment to population ratio, 15+, male (%) (national estimate)",Eritrea,ERI,..,..,..,..,..,..,..
"Employment to population ratio, 15+, male (%) (national estimate)",Eswatini,SWZ,..,..,44.1004982,..,..,..,..
"Employment to population ratio, 15+, male (%) (national estimate)",Ethiopia,ETH,..,..,..,..,..,..,..
"Employment to population ratio, 15+, male (%) (national estimate)",Gabon,GAB,..,..,..,..,..,..,..
"Employment to population ratio, 15+, male (%) (national estimate)","Gambia, The",GMB,..,..,..,..,45.32339859,..,..
"Employment to population ratio, 15+, male (%) (national estimate)",Ghana,GHA,..,68.83789825,..,56.44589996,..,..,..
"Employment to population ratio, 15+, male (%) (national estimate)",Guinea,GIN,..,..,..,..,..,..,..
"Employment to population ratio, 15+, male (%) (national estimate)",Guinea-Bissau,GNB,..,..,..,..,..,..,..
"Employment to population ratio, 15+, male (%) (national estimate)",Kenya,KEN,..,..,75.49819946,..,..,..,..
"Employment to population ratio, 15+, male (%) (national estimate)",Lesotho,LSO,..,..,..,..,..,..,..
"Employment to population ratio, 15+, male (%) (national estimate)",Liberia,LBR,79.48789978,79.48789978,79.18869781,..,..,..,..
"Employment to population ratio, 15+, male (%) (national estimate)",Madagascar,MDG,..,87.63050079,..,..,..,..,..
"Employment to population ratio, 15+, male (%) (national estimate)",Malawi,MWI,..,..,..,47.34740067,..,..,..
"Employment to population ratio, 15+, male (%) (national estimate)",Mali,MLI,76.4496994,74.94830322,74.77490234,75.81330109,76.11499786,..,..
"Employment to population ratio, 15+, male (%) (national estimate)",Mauritania,MRT,..,..,..,53.94589996,..,..,..
"Employment to population ratio, 15+, male (%) (national estimate)",Mauritius,MUS,71.06759644,70.66929626,70.71330261,70.72599792,69.63600159,..,..
"Employment to population ratio, 15+, male (%) (national estimate)",Mozambique,MOZ,..,77.56710052,..,..,..,..,..
"Employment to population ratio, 15+, male (%) (national estimate)",Namibia,NAM,53.9754982,..,51.62200165,..,49.44720078,..,..
"Employment to population ratio, 15+, male (%) (national estimate)",Niger,NER,85.46520233,..,..,36.48970032,..,..,..
"Employment to population ratio, 15+, male (%) (national estimate)",Nigeria,NGA,..,..,..,..,..,55.15710068,..
"Employment to population ratio, 15+, male (%) (national estimate)",Rwanda,RWA,82.53489685,..,..,51.12979889,53.32229996,52.17900085,..
"Employment to population ratio, 15+, male (%) (national estimate)",Sao Tome and Principe,STP,..,..,..,..,..,..,..
"Employment to population ratio, 15+, male (%) (national estimate)",Senegal,SEN,..,54.30450058,..,..,..,..,..
"Employment to population ratio, 15+, male (%) (national estimate)",Seychelles,SYC,70.76750183,72.61799622,70.37709808,71.13890076,68.39839935,67.97820282,..
"Employment to population ratio, 15+, male (%) (national estimate)",Sierra Leone,SLE,54.43059921,..,..,..,..,..,..
"Employment to population ratio, 15+, male (%) (national estimate)",Somalia,SOM,..,..,..,..,..,..,..
"Employment to population ratio, 15+, male (%) (national estimate)",South Africa,ZAF,46.69020081,47.65159988,46.99020004,46.86669922,46.67570114,45.7466011,..
"Employment to population ratio, 15+, male (%) (national estimate)",South Sudan,SSD,..,..,..,..,..,..,..
"Employment to population ratio, 15+, male (%) (national estimate)",Sudan,SDN,..,..,..,..,..,..,..
"Employment to population ratio, 15+, male (%) (national estimate)",Tanzania,TZA,86.74289703,..,..,..,..,..,..
"Employment to population ratio, 15+, male (%) (national estimate)",Togo,TGO,56.41949844,48.04510117,..,57.72629929,..,..,..
"Employment to population ratio, 15+, male (%) (national estimate)",Uganda,UGA,..,..,..,52.06129837,..,..,..
"Employment to population ratio, 15+, male (%) (national estimate)",Zambia,ZMB,..,..,..,40.3125,38.08129883,..,..
"Employment to population ratio, 15+, male (%) (national estimate)",Zimbabwe,ZWE,85.55380249,..,..,..,..,44.28110123,..
"Employment to population ratio, 15+, male (%) (national estimate)",Algeria,DZA,60.13999939,60.20000076,61.05049896,60.00999832,..,..,..
"Employment to population ratio, 15+, male (%) (national estimate)","Egypt, Arab Rep.",EGY,65.47910309,63.88990021,63.48970032,61.3742981,63.10580063,..,..
"Employment to population ratio, 15+, male (%) (national estimate)",Djibouti,DJI,..,..,..,..,..,..,..
"Employment to population ratio, 15+, male (%) (national estimate)",Libya,LBY,..,..,..,..,..,..,..
"Employment to population ratio, 15+, male (%) (national estimate)",Tunisia,TUN,..,60.25239944,60.02199936,59.81100082,..,..,..
"Employment to population ratio, 15+, total (%) (national estimate)",Angola,AGO,40.04000092,..,..,..,..,..,..
"Employment to population ratio, 15+, total (%) (national estimate)",Benin,BEN,..,..,..,..,..,..,..
"Employment to population ratio, 15+, total (%) (national estimate)",Botswana,BWA,..,..,..,..,..,..,..
"Employment to population ratio, 15+, total (%) (national estimate)",Burkina Faso,BFA,61.37120056,..,..,..,42.78530121,..,..
"Employment to population ratio, 15+, total (%) (national estimate)",Burundi,BDI,77.70020294,..,..,77.76000214,..,..,..
"Employment to population ratio, 15+, total (%) (national estimate)",Cabo Verde,CPV,..,43.63029861,..,51.93999863,48.79999924,50.95000076,..
"Employment to population ratio, 15+, total (%) (national estimate)",Cameroon,CMR,69.55110168,..,..,..,..,..,..
"Employment to population ratio, 15+, total (%) (national estimate)",Central African Republic,CAF,..,..,..,..,..,..,..
"Employment to population ratio, 15+, total (%) (national estimate)",Chad,TCD,..,..,..,..,59.23239899,..,..
"Employment to population ratio, 15+, total (%) (national estimate)",Comoros,COM,40.8465004,..,..,..,..,..,..
"Employment to population ratio, 15+, total (%) (national estimate)","Congo, Dem. Rep.",COD,..,..,..,..,..,..,..
"Employment to population ratio, 15+, total (%) (national estimate)","Congo, Rep.",COG,..,..,..,..,..,..,..
"Employment to population ratio, 15+, total (%) (national estimate)",Cote d'Ivoire,CIV,..,..,58.69430161,54.22729874,..,..,..
"Employment to population ratio, 15+, total (%) (national estimate)",Equatorial Guinea,GNQ,..,..,..,..,..,..,..
"Employment to population ratio, 15+, total (%) (national estimate)",Eritrea,ERI,..,..,..,..,..,..,..
"Employment to population ratio, 15+, total (%) (national estimate)",Eswatini,SWZ,..,..,39.51860046,..,..,..,..
"Employment to population ratio, 15+, total (%) (national estimate)",Ethiopia,ETH,..,..,..,..,..,..,..
"Employment to population ratio, 15+, total (%) (national estimate)",Gabon,GAB,..,..,..,..,..,..,..
"Employment to population ratio, 15+, total (%) (national estimate)","Gambia, The",GMB,..,..,..,..,33.45840073,..,..
"Employment to population ratio, 15+, total (%) (national estimate)",Ghana,GHA,..,64.53939819,..,54.55149841,..,..,..
"Employment to population ratio, 15+, total (%) (national estimate)",Guinea,GIN,..,..,..,..,..,..,..
"Employment to population ratio, 15+, total (%) (national estimate)",Guinea-Bissau,GNB,..,..,..,..,..,..,..
"Employment to population ratio, 15+, total (%) (national estimate)",Kenya,KEN,..,..,72.35350037,..,..,..,..
"Employment to population ratio, 15+, total (%) (national estimate)",Lesotho,LSO,..,..,..,..,..,..,..
"Employment to population ratio, 15+, total (%) (national estimate)",Liberia,LBR,74.45580292,74.45580292,74.56700134,..,..,..,..
"Employment to population ratio, 15+, total (%) (national estimate)",Madagascar,MDG,..,84.83899689,..,..,..,..,..
"Employment to population ratio, 15+, total (%) (national estimate)",Malawi,MWI,..,..,..,39.11429977,..,..,..
"Employment to population ratio, 15+, total (%) (national estimate)",Mali,MLI,66.11450195,65.10679626,61.15530014,64.03150177,62.71559906,..,..
"Employment to population ratio, 15+, total (%) (national estimate)",Mauritania,MRT,..,..,..,36.85390091,..,..,..
"Employment to population ratio, 15+, total (%) (national estimate)",Mauritius,MUS,55.25400162,55.60150146,55.21459961,55.3973999,54.89619827,..,..
"Employment to population ratio, 15+, total (%) (national estimate)",Mozambique,MOZ,..,76.34459686,..,..,..,..,..
"Employment to population ratio, 15+, total (%) (national estimate)",Namibia,NAM,49.55989838,..,46.33589935,..,47.17549896,..,..
"Employment to population ratio, 15+, total (%) (national estimate)",Niger,NER,73.17980194,..,..,24.42900085,..,..,..
"Employment to population ratio, 15+, total (%) (national estimate)",Nigeria,NGA,..,69.13079834,69.31680298,69.93379974,..,50.2303009,..
"Employment to population ratio, 15+, total (%) (national estimate)",Rwanda,RWA,82.61160278,..,..,42.9233017,44.45140076,43.77180099,..
"Employment to population ratio, 15+, total (%) (national estimate)",Sao Tome and Principe,STP,..,..,..,..,..,..,..
"Employment to population ratio, 15+, total (%) (national estimate)",Senegal,SEN,..,42.41210175,..,..,..,..,..
"Employment to population ratio, 15+, total (%) (national estimate)",Seychelles,SYC,67.3451004,68.09149933,66.78780365,67.68530273,66.25440216,64.61640167,..
"Employment to population ratio, 15+, total (%) (national estimate)",Sierra Leone,SLE,54.28430176,..,..,..,..,..,..
"Employment to population ratio, 15+, total (%) (national estimate)",Somalia,SOM,..,..,..,..,..,..,..
"Employment to population ratio, 15+, total (%) (national estimate)",South Africa,ZAF,40.04380035,40.86180115,40.19509888,40.39289856,40.31930161,39.53350067,..
"Employment to population ratio, 15+, total (%) (national estimate)",South Sudan,SSD,..,..,..,..,..,..,..
"Employment to population ratio, 15+, total (%) (national estimate)",Sudan,SDN,..,..,..,..,..,..,..
"Employment to population ratio, 15+, total (%) (national estimate)",Tanzania,TZA,82.18250275,..,..,..,..,..,..
"Employment to population ratio, 15+, total (%) (national estimate)",Togo,TGO,58.44739914,53.48020172,..,55.89960098,..,..,..
"Employment to population ratio, 15+, total (%) (national estimate)",Uganda,UGA,..,..,..,44.25180054,..,..,..
"Employment to population ratio, 15+, total (%) (national estimate)",Zambia,ZMB,..,..,..,31.91300011,29.38100052,..,..
"Employment to population ratio, 15+, total (%) (national estimate)",Zimbabwe,ZWE,80.48719788,..,..,..,..,35.65499878,..
"Employment to population ratio, 15+, total (%) (national estimate)",Algeria,DZA,36.43000031,37.03419876,37.59939957,36.90999985,..,..,..
"Employment to population ratio, 15+, total (%) (national estimate)","Egypt, Arab Rep.",EGY,41.81119919,40.84609985,40.88899994,39.72969818,39.08990097,..,..
"Employment to population ratio, 15+, total (%) (national estimate)",Djibouti,DJI,..,..,..,..,..,..,..
"Employment to population ratio, 15+, total (%) (national estimate)",Libya,LBY,..,..,..,..,..,..,..
"Employment to population ratio, 15+, total (%) (national estimate)",Tunisia,TUN,..,39.93040085,39.82749939,39.77420044,..,..,..
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",Angola,AGO,49.14099884,49.04999924,49.06399918,49.02299881,48.9620018,49.47999954,49.86399841
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",Benin,BEN,43.98899841,43.79000092,43.69300079,43.61700058,43.50600052,43.5,43.52199936
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",Botswana,BWA,24.51600075,24.35700035,24.11700058,23.89800072,23.59600067,22.94799995,22.77899933
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",Burkina Faso,BFA,39.42900085,39.33100128,39.25999832,39.22200012,39.14400101,38.76499939,38.42100143
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",Burundi,BDI,57.64899826,57.67699814,57.63100052,57.5,57.26599884,56.88100052,56.51800156
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",Cabo Verde,CPV,22.5189991,21.81500053,21.19099998,20.50799942,21.3579998,20.87700081,20.40500069
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",Cameroon,CMR,49.24100113,49.07899857,48.91199875,48.71300125,48.45399857,48.19900131,47.94400024
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",Central African Republic,CAF,50.61800003,50.82899857,50.54700089,50.22600174,49.85100174,50.04000092,50.22700119
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",Chad,TCD,55.73799896,55.33200073,55.02399826,54.67699814,54.30699921,54.17300034,54.04199982
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",Comoros,COM,13.54500008,13.45499992,13.39099979,13.32299995,13.23999977,13.12899971,13.02000046
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)","Congo, Dem. Rep.",COD,36.58599854,36.55400085,36.56299973,36.51800156,36.42100143,36.13700104,35.89099884
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)","Congo, Rep.",COG,34.15100098,34.11999893,34.08100128,34.10400009,34.04999924,34.1969986,34.38299942
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",Cote d'Ivoire,CIV,29.75200081,29.58699989,29.43099976,28.89999962,28.76600075,28.72599983,28.62100029
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",Equatorial Guinea,GNQ,25.15099907,25.14900017,24.94799995,24.80500031,24.7840004,24.75300026,24.73900032
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",Eritrea,ERI,59.70500183,60.04999924,59.61500168,59.33000183,59.01300049,58.70199966,58.45999908
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",Eswatini,SWZ,12.37699986,12.66899967,12.85299969,12.74100018,12.59000015,12.36100006,12.00599957
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",Ethiopia,ETH,66.91300201,66.1760025,65.60700226,65.0530014,64.50299835,64.55999756,64.60299683
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",Gabon,GAB,8.911999702,8.93599987,8.968000412,9.005999565,9.020999908,8.866000175,8.765000343
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)","Gambia, The",GMB,30.83499908,30.8010006,30.78300095,30.7689991,30.76000023,30.75,30.69499969
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",Ghana,GHA,34.35900116,33.92900085,34.82799911,35.61600113,35.51399994,35.11100006,34.73699951
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",Guinea,GIN,47.97600174,47.6570015,47.23600006,46.8409996,46.35100174,46.21099854,46.10200119
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",Guinea-Bissau,GNB,49.41400146,49.31000137,49.23699951,49.11700058,48.92499924,48.72499847,48.5320015
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",Kenya,KEN,38.59000015,39.13299942,39.7879982,39.2820015,38.80599976,38.83599854,38.82300186
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",Lesotho,LSO,22.13599968,21.99099922,21.96800041,21.93499947,21.84399986,22.12400055,22.60899925
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",Liberia,LBR,50.94200134,50.74300003,53.47999954,53.06999969,52.6230011,52.55400085,52.51699829
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",Madagascar,MDG,73.09899902,71.44599915,71.09899902,70.82700348,70.58100128,70.64600372,70.70400238
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",Malawi,MWI,57.54999924,57.09000015,56.54199982,56.06800079,55.59400177,55.72600174,55.86100006
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",Mali,MLI,49.18199921,45.64699936,45.99499893,46.35499954,46.63700104,47.19400024,47.66600037
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",Mauritania,MRT,14.01799965,13.96399975,13.91600037,13.87699986,13.81099987,13.59300041,13.37899971
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",Mauritius,MUS,22.97900009,25.71199989,26.17099953,25.67099953,25.05699921,24.72100067,24.40699959
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",Mozambique,MOZ,59.82099915,58.67599869,58.53099823,58.33800125,58.07799911,57.88999939,57.76599884
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",Namibia,NAM,17.47599983,16.66300011,15.73200035,16.23800087,16.23200035,15.73499966,15.14599991
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",Niger,NER,50.76200104,50.66799927,50.66500092,50.59500122,50.47000122,50.27199936,50.07099915
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",Nigeria,NGA,20.15800095,21.86499977,21.86700058,21.34900093,21.30900002,21.18899918,21.04500008
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",Rwanda,RWA,63.32899857,63.06900024,62.77600098,62.63999939,62.54600143,62.35900116,62.15499878
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",Sao Tome and Principe,STP,15.57299995,15.39099979,15.22900009,15.0710001,14.91899967,14.78899956,14.60200024
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",Senegal,SEN,20.73900032,21.01000023,20.94599915,20.8579998,20.73500061,20.3409996,20.00600052
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",Seychelles,SYC,..,..,..,..,..,..,..
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",Sierra Leone,SLE,32.41500092,32.15299988,31.96899986,31.7689991,31.5510006,31.32799911,31.09900093
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",Somalia,SOM,12.51399994,12.70100021,12.88700008,13.07600021,13.26200008,13.28499985,13.29599953
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",South Africa,ZAF,10.54699993,10.9460001,9.666999817,10.01799965,9.265999794,8.80700016,8.673999786
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",South Sudan,SSD,52.99599838,52.71500015,52.50099945,52.45899963,52.43000031,52.42599869,52.3409996
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",Sudan,SDN,10.98499966,10.88799953,10.79899979,10.74300003,10.67300034,10.89000034,10.98799992
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",Tanzania,TZA,67.1190033,67.03299713,66.84700012,66.64199829,66.39499664,66.21800232,66.02799988
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",Togo,TGO,61.95899963,61.40800095,61.13899994,60.82899857,60.47900009,60.38800049,60.2820015
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",Uganda,UGA,50.00299835,49.6969986,49.30799866,48.90499878,48.46699905,48.28699875,48.13399887
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",Zambia,ZMB,44.94599915,43.88999939,42.90399933,41.87799835,41.49399948,41.41500092,41.26399994
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",Zimbabwe,ZWE,62.12099838,62.22200012,62.31200027,62.28900146,62.15299988,62.28699875,62.20399857
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",Algeria,DZA,5.328000069,4.847000122,4.993000031,4.795000076,4.75,4.519999981,4.261000156
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)","Egypt, Arab Rep.",EGY,11.19099998,12.58100033,12.24400043,11.36100006,11.39599991,11.16800022,10.95499992
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",Djibouti,DJI,33.27099991,32.80199814,32.62400055,32.47000122,32.26699829,32.11199951,31.97200012
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",Libya,LBY,3.204999924,3.088999987,3.069999933,3.14199996,3.190999985,3.072999954,2.963000059
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",Tunisia,TUN,13.63500023,13.30700016,12.97599983,13.01200008,12.91699982,12.5710001,12.54500008
"Employment to population ratio, ages 15-24, female (%) (national estimate)",Angola,AGO,20.01000023,..,..,..,..,..,..
"Employment to population ratio, ages 15-24, female (%) (national estimate)",Benin,BEN,..,..,..,..,..,..,..
"Employment to population ratio, ages 15-24, female (%) (national estimate)",Botswana,BWA,..,..,..,..,..,..,..
"Employment to population ratio, ages 15-24, female (%) (national estimate)",Burkina Faso,BFA,39.51129913,..,..,..,21.92399979,..,..
"Employment to population ratio, ages 15-24, female (%) (national estimate)",Burundi,BDI,56.52370071,..,..,56.5,..,..,..
"Employment to population ratio, ages 15-24, female (%) (national estimate)",Cabo Verde,CPV,..,14.3597002,..,20.14999962,19.36000061,18.09000015,..
"Employment to population ratio, ages 15-24, female (%) (national estimate)",Cameroon,CMR,41.66220093,..,..,..,..,..,..
"Employment to population ratio, ages 15-24, female (%) (national estimate)",Central African Republic,CAF,..,..,..,..,..,..,..
"Employment to population ratio, ages 15-24, female (%) (national estimate)",Chad,TCD,..,..,..,..,35.24039841,..,..
"Employment to population ratio, ages 15-24, female (%) (national estimate)",Comoros,COM,9.965800285,..,..,..,..,..,..
"Employment to population ratio, ages 15-24, female (%) (national estimate)","Congo, Dem. Rep.",COD,..,..,..,..,..,..,..
"Employment to population ratio, ages 15-24, female (%) (national estimate)","Congo, Rep.",COG,..,..,..,..,..,..,..
"Employment to population ratio, ages 15-24, female (%) (national estimate)",Cote d'Ivoire,CIV,..,..,30.44020081,25.35009956,..,..,..
"Employment to population ratio, ages 15-24, female (%) (national estimate)",Equatorial Guinea,GNQ,..,..,..,..,..,..,..
"Employment to population ratio, ages 15-24, female (%) (national estimate)",Eritrea,ERI,..,..,..,..,..,..,..
"Employment to population ratio, ages 15-24, female (%) (national estimate)",Eswatini,SWZ,..,..,12.26840019,..,..,..,..
"Employment to population ratio, ages 15-24, female (%) (national estimate)",Ethiopia,ETH,..,..,..,..,..,..,..
"Employment to population ratio, ages 15-24, female (%) (national estimate)",Gabon,GAB,..,..,..,..,..,..,..
"Employment to population ratio, ages 15-24, female (%) (national estimate)","Gambia, The",GMB,..,..,..,..,9.448699951,..,..
"Employment to population ratio, ages 15-24, female (%) (national estimate)",Ghana,GHA,..,34.93629837,..,29.72039986,..,..,..
"Employment to population ratio, ages 15-24, female (%) (national estimate)",Guinea,GIN,..,..,..,..,..,..,..
"Employment to population ratio, ages 15-24, female (%) (national estimate)",Guinea-Bissau,GNB,..,..,..,..,..,..,..
"Employment to population ratio, ages 15-24, female (%) (national estimate)",Kenya,KEN,..,..,40.20899963,..,..,..,..
"Employment to population ratio, ages 15-24, female (%) (national estimate)",Lesotho,LSO,..,..,..,..,..,..,..
"Employment to population ratio, ages 15-24, female (%) (national estimate)",Liberia,LBR,51.38359833,51.38359833,53.58440018,..,..,..,..
"Employment to population ratio, ages 15-24, female (%) (national estimate)",Madagascar,MDG,..,70.73729706,..,..,..,..,..
"Employment to population ratio, ages 15-24, female (%) (national estimate)",Malawi,MWI,..,..,..,23.46299934,..,..,..
"Employment to population ratio, ages 15-24, female (%) (national estimate)",Mali,MLI,49.14619827,44.72719955,38.16759872,42.01449966,39.29309845,..,..
"Employment to population ratio, ages 15-24, female (%) (national estimate)",Mauritania,MRT,..,..,..,10.33339977,..,..,..
"Employment to population ratio, ages 15-24, female (%) (national estimate)",Mauritius,MUS,24.35379982,27.09749985,27.49349976,27.07449913,29.51569939,..,..
"Employment to population ratio, ages 15-24, female (%) (national estimate)",Mozambique,MOZ,..,58.58560181,..,..,..,..,..
"Employment to population ratio, ages 15-24, female (%) (national estimate)",Namibia,NAM,17.48920059,..,16.34600067,..,16.24220085,..,..
"Employment to population ratio, ages 15-24, female (%) (national estimate)",Niger,NER,51.07820129,..,..,7.298699856,..,..,..
"Employment to population ratio, ages 15-24, female (%) (national estimate)",Nigeria,NGA,..,..,..,..,..,24.09269905,..
"Employment to population ratio, ages 15-24, female (%) (national estimate)",Rwanda,RWA,63.60699844,..,..,26.90169907,27.11499977,27.06959915,..
"Employment to population ratio, ages 15-24, female (%) (national estimate)",Sao Tome and Principe,STP,..,..,..,..,..,..,..
"Employment to population ratio, ages 15-24, female (%) (national estimate)",Senegal,SEN,..,20.92340088,..,..,..,..,..
"Employment to population ratio, ages 15-24, female (%) (national estimate)",Seychelles,SYC,47.3492012,43.70389938,44.25770187,43.32170105,47.14979935,38.8932991,..
"Employment to population ratio, ages 15-24, female (%) (national estimate)",Sierra Leone,SLE,31.7220993,..,..,..,..,..,..
"Employment to population ratio, ages 15-24, female (%) (national estimate)",Somalia,SOM,..,..,..,..,..,..,..
"Employment to population ratio, ages 15-24, female (%) (national estimate)",South Africa,ZAF,10.21479988,10.73019981,9.593799591,10.02980042,9.340000153,8.881899834,..
"Employment to population ratio, ages 15-24, female (%) (national estimate)",South Sudan,SSD,..,..,..,..,..,..,..
"Employment to population ratio, ages 15-24, female (%) (national estimate)",Sudan,SDN,..,..,..,..,..,..,..
"Employment to population ratio, ages 15-24, female (%) (national estimate)",Tanzania,TZA,67.16040039,..,..,..,..,..,..
"Employment to population ratio, ages 15-24, female (%) (national estimate)",Togo,TGO,47.97840118,52.4068985,..,25.77770042,..,..,..
"Employment to population ratio, ages 15-24, female (%) (national estimate)",Uganda,UGA,..,..,..,27.68190002,..,..,..
"Employment to population ratio, ages 15-24, female (%) (national estimate)",Zambia,ZMB,..,..,..,12.07269955,9.231800079,..,..
"Employment to population ratio, ages 15-24, female (%) (national estimate)",Zimbabwe,ZWE,65.34069824,..,..,..,..,16.12689972,..
"Employment to population ratio, ages 15-24, female (%) (national estimate)",Algeria,DZA,4.989999771,4.813399792,4.403399944,5.150000095,..,..,..
"Employment to population ratio, ages 15-24, female (%) (national estimate)","Egypt, Arab Rep.",EGY,9.318400383,12.74629974,12.49069977,11.55270004,5.522299767,..,..
"Employment to population ratio, ages 15-24, female (%) (national estimate)",Djibouti,DJI,..,..,..,..,..,..,..
"Employment to population ratio, ages 15-24, female (%) (national estimate)",Libya,LBY,..,..,..,..,..,..,..
"Employment to population ratio, ages 15-24, female (%) (national estimate)",Tunisia,TUN,..,11.40680027,12.83969975,12.10039997,..,..,..
"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",Angola,AGO,46.20600128,46.08399963,45.91699982,45.79299927,45.51499939,45.4640007,45.27899933
"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",Benin,BEN,38.19400024,37.89099884,37.70899963,37.49399948,37.2159996,37.15800095,37.10800171
"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",Botswana,BWA,35.0340004,34.9109993,34.68199921,34.09000015,33.49399948,32.64699936,32.32600021
"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",Burkina Faso,BFA,56.38700104,56.11399841,55.90999985,55.67100143,55.38199997,55.00899887,54.6629982
"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",Burundi,BDI,47.77999878,47.84799957,47.85499954,47.70100021,47.42399979,46.95000076,46.50299835
"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",Cabo Verde,CPV,32.61100006,31.1779995,29.94400024,28.53100014,29.72500038,29.03199959,28.41600037
"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",Cameroon,CMR,57.36700058,57.02700043,56.69400024,56.27700043,55.79899979,55.50600052,55.21099854
"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",Central African Republic,CAF,56.33300018,56.47200012,55.95800018,55.37400055,54.70899963,55.01200104,55.31000137
